address,city,state,country,hotel_star_rating,per_day_price,latitude,longitude,pageurl,property_id,property_name,room_type,uniq_id
A/15/1. Vani Vihar Square. 751022 Bhubaneshwar. India – Show map,bhubaneshwar,Orissa,India,3-star hotel,1199,20.29611468,85.83973557,http://www.booking.com/hotel/in/seetal.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,498127,Hotel Seetal,Executive Double or Twin Room,ef80f3a21bbeccd84d67eec35f24a746
37 Siris Road.DLF Phase 3. 122002 Gurgaon. India – Show map,gurgaon,Haryana,India,3-star hotel,1199,28.49007973,77.10754395,http://www.booking.com/hotel/in/siris.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,547352,37 Siris,Super Deluxe Room,75a677c857f6cdcde991fb3d56ddf019
,noida,Uttar Pradesh,India,3-star hotel,1059,28.57198748,77.39454941,http://www.booking.com/hotel/in/redox.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Superior Single Room,14a4f0fee7b8575ce234666d947eebe8
Mundrothruthu Island .Manakadavu. 691502 Munroe Island. India – Show map,munroe island,Kerala,India,,4177,8.986575512,76.62629843,http://www.booking.com/hotel/in/vinis-farm-kollam.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1629683,Vinis Farm,Two-Bedroom Chalet,8186fd0f1c696e1ce98d0b2eb2ad313c
Opp.Gondkar Complex.Nr. Gautam Sahakari Bank.Pimpalwadi Road. 432109 Shirdi. India – Great location -,shirdi,Maharashtra,India,3-star hotel,899,19.76840988,74.47847754,http://www.booking.com/hotel/in/sai-sahavas.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,495138,Hotel Sai Sahavas - Shirdi,Super Deluxe Double Room,471abf221453f73c6325b8b639abe14e
1-87/6/A. plot 12 & 13. Hussain shah wali Darga. O.U.Colony Road. Manikonda. 500008 Hyderabad. India – Show map,hyderabad,Telangana,India,,2329,17.41045516,78.39485675,http://www.booking.com/hotel/in/queens-court.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1481076,Queens Court,Apartment,a97f14a272f4726bac23cec7fefeb986
1154. A/22. Near MR Complex Delhi Road Rohtak. 124001 Rohtak. India – Show map,rohtak,Haryana,India,,3749,28.89586,76.595323,http://www.booking.com/hotel/in/oyo-rooms-near-mansarovar-garden.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663034,OYO Rooms Near Mansarovar Garden,Single Bed in 6-Bed Mixed Dormitory,2b381eb00929c69a5a378c5316b1f04e
,mājra,Uttarakhand,India,,2057,30.31005024,77.99267426,http://www.booking.com/hotel/in/oyo-premium-isbt-dehradun.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Bed in 4-Bed Mixed Dormitory Room,04aad1d0dbe3e2b6a0b7229bce0acdac
Parmanand Path. Nageshwar Colony. Boring Road. 800001 Patna. India – Show map,patna,Bihar,India,3-star hotel,899,25.61529235,85.11520386,http://www.booking.com/hotel/in/royal-king-resort.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,487950,Royal King Resort,Corporate Twin Room,8e2e308e70cffb7d7f570490de6cbf01
16 GF. Scheme No. 54 Vijay Nagar.Opposite Meghdoot Garden. 452010 Indore. India – Great location -,indore,Madhya Pradesh,India,,3037,22.7530827,75.88809773,http://www.booking.com/hotel/in/daksh-residency.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1690909,Treebo Daksh Residency,Standard  Double Room,d2f7529ce06d1c9fdfadaaf093e7a4e3
,coonoor,Tamil Nadu,India,,3269,11.36114316,76.7865603,http://www.booking.com/hotel/in/vista-rooms-at-runnymede-guest-house.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Premium Double Room,63fe269894c3e830573e6003506b69dd
7. Rajpur Road. 248001 Dehradun. India – Great location -,dehradun,Uttarakhand,India,3-star hotel,1059,30.3255083,78.04384947,http://www.booking.com/hotel/in/moti-mahal-dehradun.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,503704,Moti Mahal Hotel and Restaurant,Deluxe Double Room,ca59d0cfa76ca062e97056299e39cd86
Plot No. A - 29. Police Society Sector PI - 1 Greater Noida. 201308 Greater Noida. India – Show map,greater noida,Uttar Pradesh,India,,3855,28.46797,77.54425,http://www.booking.com/hotel/in/oyo-rooms-greater-noida-dps-society.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663168,OYO Rooms Greater Noida DPS Society,Economy Double Room,3945afcb2a58edca25cf2b745f415e74
Near Dhalli.Fairlawn. 171012 Shimla. India – Show map,shimla,Himachal Pradesh,India,5 stars,3859,31.117353,77.2158725,http://www.booking.com/hotel/in/oyo-rooms-fairlawn-cottage.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1829588,OYO Rooms Fairlawn Cottage,Comfort Triple Room with Shower,fd18a4f5679e47b358364ea8944e5724
Hotel Nandan Kanan and Resort.AB Road. Opp ITC choupal Sagar. Near Bypass Junction. Lohar Pipalya. Dewas. Madhya Pradesh 455111. 455111 Dewās. India – Show map,dewās,Madhya Pradesh,India,,2706,22.918969,76.000863,http://www.booking.com/hotel/in/vista-rooms-at-itc-choupal-sagar.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1691652,Vista Rooms at Nandan Kanan,Standard Double Room,e60ee74cdad05294fd67cd641e711634
6. Vidya Nagar. seven hills. Jalna Road. 431005 Chikalthān. India – Show map,chikalthān,Maharashtra,India,1-star hotel,549,19.87468892,75.35385132,http://www.booking.com/hotel/in/angeethi.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1755999,Angeethi Hotel,Budget Double Room,8efc63a7cde4992bcca396d769ec20f8
Hathwa Palace.Chetganj. 221001 Varanasi. India – Great location -,varanasi,Uttar Pradesh,India,4-star hotel,1859,25.321736,82.997463,http://www.booking.com/hotel/in/oyo-rooms-heritage-hathwa-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1829624,OYO Rooms Heritage Hathwa Palace,Deluxe Double Room,eebc7f667dd13d4b81241f7580b9b245
Pujitha Residency. Near Kanipakam Temple. Beside Kanipakam Bus Stand. Kanipakam.. 517131 Chittoor. India – Great location -,chittoor,Andhra Pradesh,India,,2078,13.27651769,79.03430611,http://www.booking.com/hotel/in/pujitha-residency.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1486593,Pujitha Residency Kanipakam,Budget Double Room with Fan,aa5b0df97db8e1c966c904311b8f5a43
,jaipur,Rajasthan,India,2-star hotel,749,26.91543149,75.70621043,http://www.booking.com/hotel/in/royal-aashiyana-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Queen Room,44566cef73844666512398c93a21d52a
Hotel Majestica. 2-41/2/A. Sy.4. 2nd Floor. Pavan Priyanka Plaza. Kothaguda X Road. Kondapur.. Kondapur. 500084 Hyderabad. India – Show map,hyderabad,Telangana,India,,1901,17.4607,78.3664,http://www.booking.com/hotel/in/fabhotel-kondapur.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1495864,FabHotel Majestica Inn Hitec City,Deluxe Room,be402ff3f57f7b178f38d7e9a9647df7
22/1. Alagesan Street West Tambaram Chennai. 600045 Tambaram. India – Show map,tambaram,Tamil Nadu,India,,3717,12.93027,80.116738,http://www.booking.com/hotel/in/oyo-rooms-near-tambaram-bus-stop.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663082,OYO Rooms Near Tambaram Bus Stop,Three-Bedroom Villa,a9cc6d287a85a8a16c28fb253889781c
Entco Beccun Boutique Hotel.Plot No 45. Shivbagh Colony. Behind Challa Hospital. Dharamkaram Road. Ameerpet. hyd 500016. Ameerpet. 500016 Hyderabad. India – This neighbourhood is a great choice for travellers interested in business. city trips. and food – Check location Show map,hyderabad,Telangana,India,,3085,17.440424,78.450238,http://www.booking.com/hotel/in/vista-rooms-near-sr-nagar-police-station.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1691666,Vista Rooms near SR Nagar Police Station,Budget Double Room,b2bc60275fd52f1a7bcdd0f96a3ed033
,bhīm tāl,Uttarakhand,India,3-star hotel,1199,29.36868923,79.54181102,http://www.booking.com/hotel/in/neelesh-inn.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Casa Luxury Room,447dcfdec8e22dc3157b98bf0cd2149c
Front Of Bus Stand. NH12 Road. 464770 Udaipura. India – Show map,udaipura,Madhya Pradesh,India,5-star hotel,8499,23.07416984,78.51305366,http://www.booking.com/hotel/in/kanha-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1845570,Hotel Kanha Palace,Bed in 4-Bed Mixed Dormitory Room,260d03692a10a8d8ad989784df637b7c
Near Railway Station .Sayaji Gunj. Vadodara. Gujarat Sayaji gunj Vadodara. 390005 Vadodara. India – Show map,vadodara,Gujarat,India,,3499,22.3092,73.1848,http://www.booking.com/hotel/in/oyo-rooms-sayajigunj-1.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663147,OYO Rooms Sayajigunj 1,Standard Double or Twin Room with Balcony,72aa33bded7a4237e1e0ec756752c5dc
8/Cricut Road. 192126 Pahalgām. India – Show map,pahalgām,Jammu & Kashmir,India,,2116,33.99236261,75.31969875,http://www.booking.com/hotel/in/shabnam-resort.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1479303,Shabnam Resort,Double Room,d49f494167797366b58a58a2e76ca9ae
C-1077. Sushant Lok Phase-1. Gurgaon. 122002 Gurgaon. India – Show map,gurgaon,Haryana,India,,2323,28.45973131,77.08508044,http://www.booking.com/hotel/in/sks-hospitality.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1489019,SKS Hospitality,Deluxe Twin Room,f998edc0bdbdf3520d0cdbb8463e6593
S.C.O 39. 1st Floor. Sector 13. Shopping Complex.Tosham Road . 125005 Hisār. India – Show map,hisār,Haryana,India,3 stars,899,29.13353992,75.74006689,http://www.booking.com/hotel/in/thind.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,483192,Thind Hotel,Deluxe Double Room,00e4057e8711d80bf3843c48fc0ca90c
Manjilamkoli. Chuzhali. Kalpetta. 673121 Kalpatta. India – Great location -,kalpatta,Kerala,India,3-star hotel,899,11.58292141,76.08905286,http://www.booking.com/hotel/in/planet-green-plantation-resorts-wayanad-kerala.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,503233,Planet Green Plantation Resorts. Wayanad. Kerala,Deluxe Double Room with Fan,44357c69238a250c3aa70fa5e8413be4
596. Model Town Link Road Ludhiana. 141001 Ludhiana. India – Show map,ludhiana,Punjab,India,,3435,30.89172,75.84704,http://www.booking.com/hotel/in/oyo-premium-bus-stand-link-road.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663153,OYO Premium Bus Stand Link Road,Two-Bedroom Apartment,b3eede9c8433f465a05bb5ada4c8207e
Behind HDFC Bank. NH.8. Sukher. 313003 Udaipur. India – Show map,udaipur,Rajasthan,India,,3988,24.63827069,73.71641904,http://www.booking.com/hotel/in/himanshi.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1618371,Hotel Himanshi,Deluxe Double Room,c2552899b05e093e3d584dd3a85f5bc6
501 Krishna Enclave Building. Shree Jagdish Prasad Zabarmal .J B Nagar. Andheri ( East ). 400093 Mumbai. India – Show map,mumbai,Maharashtra,India,5-star hotel,4599,19.11048318,72.86944929,http://www.booking.com/hotel/in/dragonfly-apartments-emerald.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1845603,Dragonfly Apartments Emerald,Two-Bedroom Apartment,6a0337bc87e55396fb088b2c17c33dff
